0.040426143	0.033745445	0.08109482	-0.057882644	-0.022009572	-0.14869338	-0.13116705	0.07659317	-0.043626674	0.024827404	-0.026426671	0.024885539	-0.032276247	0.007485065	-0.019153148	0.036851063
0.070191704	-0.011351432	0.029965108	-0.04335056	-0.02953774	-0.15214592	-0.16155307	0.067557454	-0.0023795387	-0.0032259251	0.031426944	-0.014373058	0.010052221	-0.018056283	-0.04941672	-0.014201906
0.019602813	0.036862195	0.04335256	-0.08013115	-0.020380413	-0.14192982	-0.1637941	0.081572056	-0.023364365	0.030485053	0.028449658	-0.047389634	0.010959436	-0.018577704	-0.004631237	-0.09623793
0.05311266	0.028700175	0.11146433	-0.059001893	-0.04770515	-0.13936795	-0.17955363	0.012170693	-0.0588198	-0.05212307	0.060657836	0.0034329623	-0.04366013	-0.032711983	0.040814504	-0.043163814
0.030220639	-0.058154695	0.12751743	-0.10481888	-0.0933033	-0.13889441	-0.11509383	0.07774589	0.006621388	0.014736954	-0.039802343	-0.07951631	0.010627486	0.019763889	-0.0074217124	0.023288526
0.08418595	0.020811716	-0.019913847	-0.024928702	-0.04852019	-0.14088286	-0.1833838	0.067944266	-0.0065019294	-0.045987353	-0.07034719	-0.02364042	-0.049373604	-0.029825509	0.04558632	-0.10691883
0.005809961	-0.011804473	0.060816154	-0.1106063	-0.024138162	-0.09140132	-0.092414506	0.11919834	-0.07802524	0.08697017	0.05341916	-0.09300761	0.055394124	-0.004616545	-0.046234228	0.031066015
-0.003072782	0.0020150647	0.053321563	-0.06534575	-0.026439212	-0.103111245	-0.1314369	-0.022757627	-0.013691116	-0.036800895	-0.02604286	0.015001407	-0.06739246	-0.06808501	-0.0021771383	-0.018784901
0.06533608	0.011942827	0.07367347	-0.10840792	-0.030251238	-0.07675366	-0.13398808	0.089109235	-0.03352941	0.051275924	0.0072710915	-0.0665376	-0.042963397	-0.030213771	0.061900843	-0.01660503
0.012570298	0.0022621863	0.04163026	-0.0492447	0.021203874	-0.12731518	-0.0735722	0.0019440748	0.02741155	0.03297992	0.012887044	-0.08156298	0.037435748	0.039607238	0.06807721	0.010775972
0.019017262	-0.03136736	0.02740197	-0.02752298	-0.11249187	-0.17781411	-0.023590192	0.03960882	-0.0028077986	-0.060563203	-0.0008200797	-0.06353473	0.08530737	0.092377104	-0.02806371	-0.0063737216
0.013495769	-0.02877623	0.10131476	-0.11895584	-0.03719401	-0.19424605	-0.08802986	0.040901892	-0.041633807	-0.054928124	0.06315169	-0.023492783	-0.028227119	-0.027842432	0.087764725	0.011114368
0.046320558	-0.024657397	0.015436769	-0.029918931	-0.03109999	-0.11481024	-0.08115116	0.036652025	-0.04076029	-0.005067495	0.05971043	-0.0040020794	-0.052447848	0.0004419041	-0.02144612	-0.032828175
0.14477755	-0.098076075	0.07791672	-0.10332062	0.021592034	-0.044205677	-0.06914148	0.12568828	-0.06612937	-0.06302971	0.055817176	-0.06479808	0.031218776	-0.022068545	0.0018365183	0.025133185
-0.029817943	-0.053737313	0.05825969	-0.00070772716	-0.08239567	-0.087071456	-0.12515743	0.04220811	-0.065209776	0.0889317	0.05125819	0.07421931	0.018244235	-0.0532954	0.02039012	-0.051966064
0.066716194	-0.0147150215	0.068184175	-0.0067127794	0.020958712	-0.13169353	-0.07632495	0.07379534	-0.056617033	-0.053205993	0.009712195	-0.045414615	0.02317933	0.00013376007	0.011993766	0.047959838
0.044506054	0.022384534	0.041097812	-0.07645783	-0.046983253	-0.07883051	-0.12678522	0.021977866	-0.036312148	0.017790321	0.039452087	-0.04481231	-0.06184595	-0.00293611	-0.056239646	-0.040602114
0.08592233	0.013511546	-0.013050768	-0.053741924	0.06632105	-0.16244002	-0.06348491	-0.0072581666	-0.017919566	-0.067402296	-0.052053045	-0.071879804	0.034703054	0.0055112266	0.0060482495	0.0115957055
0.054791067	0.017560858	-0.09059313	-0.12970886	-0.0979418	-0.1424177	-0.029751249	-0.06930313	-0.08977015	0.021464666	-0.06357526	-0.103635855	0.047668464	-0.00069248583	-0.0650042	0.023804901
0.105472684	0.022447638	0.06876691	-0.105798386	0.013434987	-0.116543554	-0.1836029	0.0702236	-0.06686819	-6.449186e-05	0.0451298	-0.114156164	0.049040996	0.06568592	-0.009838073	-0.032876596
0.15650631	0.03045868	0.117863454	-0.02973855	-0.02923437	-0.035582095	-0.10820231	0.12935111	-0.03635511	-0.0003956155	0.016048731	-0.006534743	0.015773412	-0.027572166	0.040251523	-0.07282015
-0.04336326	-0.0068593356	0.062952444	-0.036625132	-0.0048566577	-0.0879871	0.059268944	0.08527484	-0.14448029	-0.12082605	-0.08836354	-0.092339344	-0.030436354	-0.060710695	0.02148937	0.0345797
-0.039757073	0.06047564	0.09226023	0.0736219	0.04286974	-0.10581273	-0.06302907	-0.04354655	-0.040329784	0.09131611	0.00602515	-0.036511578	-0.02715637	0.07547151	0.037868243	-0.093893096
0.119765766	-0.060287215	-0.01746165	-0.07357331	0.1718718	-0.14415865	-0.10322634	0.0365212	0.033979114	0.019633219	0.056972593	-0.025293289	-0.062162418	-0.034394994	-0.0462412	-0.0020058565
0.10260659	0.06904271	0.17072688	-0.12776718	-0.14959544	-0.12601261	-0.032662857	-0.0148288505	-0.024482181	0.02578942	0.042881183	-0.020318648	-0.0043160706	-0.020394983	0.03827649	-0.09021
-0.015644923	0.052259613	0.04439753	-0.087339014	-0.06853399	0.017027032	-0.011657624	0.059299406	-0.0453055	0.007622024	-0.020204758	0.048366077	-0.04359925	-0.008642407	0.020879041	0.08078727
-0.014525996	0.0045427377	0.06699158	0.025440563	-0.08499298	-0.05223653	-0.07287587	-0.020521387	-0.0005589203	0.027130613	-0.0047007655	0.009092336	-0.07326214	0.02430575	-0.021013008	-0.016117955
0.1033415	0.0954438	0.056903023	-0.06636777	-0.1282238	-0.053482167	-0.02972676	-0.101513356	0.00952958	0.028284553	-0.08131695	0.109501146	-0.0624821	-0.052517045	-0.1619343	-0.039516017
0.06003792	-0.037306447	-0.07512002	-0.042253166	-0.016138298	-0.0442568	-0.13214964	0.056969836	-0.08974207	0.02283599	0.06096291	0.06619529	-0.028030166	-0.0034632306	0.10590887	-0.018357879
-0.012033289	-0.008525746	0.017841168	-0.10993933	-0.031453494	0.0538526	-0.13338386	0.07332894	-0.052911762	0.042024657	0.027330339	-0.027504671	0.028244114	0.0028862162	0.08244892	0.008941787
0.09510976	-0.07900247	0.10499082	-0.058508486	-0.031250175	-0.050005876	-0.12000732	0.10002481	-0.10784642	0.020059202	0.032729927	-0.01948949	-0.023311896	-0.094081365	0.06942633	0.02013426
0.055427104	-0.032753877	-0.10959926	-0.08008116	-0.14037588	-0.081550606	-0.16673721	0.017247733	-0.0052871862	0.07952498	0.0292289	-0.0014487719	-0.05161701	0.01817123	-0.062102843	0.04284356
0.064119644	-0.08591222	0.107689716	-0.09333249	0.13699284	-0.028368644	-0.012214135	-0.048002455	0.027397456	0.042397212	-0.07553859	-0.0369899	-0.114370584	0.008140159	0.041023027	-0.036264013
0.068623535	-0.05554471	0.04867582	-0.1081477	-0.09239023	0.0058920044	-0.0714918	0.054991078	-0.022816716	-0.03181633	-0.024126384	-0.018172108	0.023809124	-0.007403404	-0.03288413	-0.061538707
0.0057114526	0.09144767	0.049199197	-0.13888034	-0.069570504	-0.031859197	-0.10031656	-0.012098358	0.037027843	0.052695822	0.080863185	-0.019676704	0.016631702	-0.033881392	0.12805517	-0.027376484
-0.0040698755	0.016605187	-0.06146652	-0.032139532	0.0015775055	0.0053361207	-0.04049887	-0.016708693	-0.012767247	-0.0030119424	-0.028383194	-0.0052272244	0.0841981	0.048496246	-0.031305436	0.07473172
0.08778036	-0.0044952934	0.06352742	-0.0957489	0.036286242	-0.2279284	-0.15092628	0.10796078	-0.058525093	0.026043734	0.04925956	-0.009146383	0.10760831	0.0009654509	0.011953893	0.056752354
0.076639205	0.083338186	0.078857444	0.0057042334	-0.00945061	-0.032403238	-0.1409351	0.13032815	0.0835727	-0.0382027	-0.020781614	-0.017755585	-0.08147873	0.04570066	-0.061940208	0.020744462
0.1205003	0.05405727	0.19792365	-0.056921735	-0.08520818	-0.095990926	-0.06528318	0.013305656	0.041845545	0.07791594	-0.0008021232	-0.023263523	0.017523376	-0.037271474	0.014203856	0.03489157
-0.059670553	0.0016226842	0.14499964	-0.11433644	0.0098448945	-0.028461898	-0.024989164	0.029569203	0.06810073	0.005780378	-0.08188981	0.048383035	-0.0771012	0.0061569824	0.04594291	-0.01211527
-0.0005946718	0.024737611	0.07713383	-0.037094977	-0.062262967	0.012086443	-0.07315231	0.09010187	-0.14324385	-0.031010585	-0.050274827	0.0785854	-0.074688956	-0.06737174	-0.088340126	-0.027012778
0.04706268	0.0154780485	0.0636413	-0.07054878	0.014059773	-0.0858069	0.07162245	0.022937166	-0.0662211	-0.0452321	0.036046207	0.0074678217	0.06305908	0.0012980298	-0.047670223	-0.0575084
